trainSize,testSize,dimention,selRatio,model,measure,value,method,dataset,noise,train_seed
5000,5000,2,1,GBDT,time(s),3.540565252,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,time(s),3.517594814,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,time(s),3.517594814,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,time(s),4.731350422,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,time(s),4.731350422,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,time(s),4.810139656,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,time(s),4.810139656,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,time(s),4.586737633,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,time(s),4.586737633,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,time(s),5.327773571,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,time(s),5.327773571,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,time(s),5.26791358,noselect,moon,0.2,2
5000,5000,2,1,GBDT,time(s),5.26791358,noselect,moon,0.2,2
5000,5000,2,1,GBDT,time(s),5.282871962,noselect,moon,0.2,3
5000,5000,2,1,GBDT,time(s),5.282871962,noselect,moon,0.2,3
5000,5000,2,1,GBDT,time(s),5.238991261,noselect,moon,0.2,4
5000,5000,2,1,GBDT,time(s),5.238991261,noselect,moon,0.2,4
5000,5000,2,1,GBDT,time(s),5.291849852,noselect,moon,0.2,5
5000,5000,2,1,GBDT,time(s),5.291849852,noselect,moon,0.2,5
5000,5000,2,1,GBDT,time(s),5.326756716,noselect,circle,0.2,2
5000,5000,2,1,GBDT,time(s),5.326756716,noselect,circle,0.2,2
5000,5000,2,1,GBDT,time(s),5.250957966,noselect,circle,0.2,3
5000,5000,2,1,GBDT,time(s),5.250957966,noselect,circle,0.2,3
5000,5000,2,1,GBDT,time(s),5.267913103,noselect,circle,0.2,4
5000,5000,2,1,GBDT,time(s),5.267913103,noselect,circle,0.2,4
5000,5000,2,1,GBDT,time(s),5.236996412,noselect,circle,0.2,5
5000,5000,2,1,GBDT,time(s),5.236996412,noselect,circle,0.2,5
5000,5000,2,1,GBDT,time(s),3.539565563,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,time(s),3.539565563,noselect,blobs,0.2,2
5000,5000,2,1,GBDT,time(s),3.582419395,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,time(s),3.582419395,noselect,blobs,0.2,3
5000,5000,2,1,GBDT,time(s),3.536542177,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,time(s),3.536542177,noselect,blobs,0.2,4
5000,5000,2,1,GBDT,time(s),3.494654179,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,time(s),3.494654179,noselect,blobs,0.2,5
5000,5000,2,1,GBDT,time(s),4.75528264,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,time(s),4.75528264,noselect,XOR,0.2,2
5000,5000,2,1,GBDT,time(s),4.784205437,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,time(s),4.784205437,noselect,XOR,0.2,3
5000,5000,2,1,GBDT,time(s),4.560802698,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,time(s),4.560802698,noselect,XOR,0.2,4
5000,5000,2,1,GBDT,time(s),4.726360083,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,time(s),4.726360083,noselect,XOR,0.2,5
5000,5000,2,1,GBDT,time(s),5.236996651,noselect,moon,0.8,2
5000,5000,2,1,GBDT,time(s),5.203086853,noselect,moon,0.8,3
5000,5000,2,1,GBDT,time(s),5.143247128,noselect,moon,0.8,4
5000,5000,2,1,GBDT,time(s),5.282874346,noselect,moon,0.8,5
5000,5000,2,1,GBDT,time(s),5.040521383,noselect,circle,0.8,2
5000,5000,2,1,GBDT,time(s),4.998634338,noselect,circle,0.8,3
5000,5000,2,1,GBDT,time(s),5.049497366,noselect,circle,0.8,4
5000,5000,2,1,GBDT,time(s),5.059470654,noselect,circle,0.8,5
5000,5000,2,1,GBDT,time(s),5.248964071,noselect,blobs,0.8,2
5000,5000,2,1,GBDT,time(s),5.152245283,noselect,blobs,0.8,3
5000,5000,2,1,GBDT,time(s),5.136265755,noselect,blobs,0.8,4
5000,5000,2,1,GBDT,time(s),5.087397099,noselect,blobs,0.8,5
5000,5000,2,1,GBDT,time(s),4.998632431,noselect,XOR,0.8,2
5000,5000,2,1,GBDT,time(s),5.198100805,noselect,XOR,0.8,3
5000,5000,2,1,GBDT,time(s),4.970708132,noselect,XOR,0.8,4
5000,5000,2,1,GBDT,time(s),5.164191484,noselect,XOR,0.8,5
5000,5000,2,1,GBDT,time(s),5.157209158,noselect,moon,1.5,2
5000,5000,2,1,GBDT,time(s),5.20109272,noselect,moon,1.5,3
5000,5000,2,1,GBDT,time(s),5.228020906,noselect,moon,1.5,4
5000,5000,2,1,GBDT,time(s),5.239988327,noselect,moon,1.5,5
5000,5000,2,1,GBDT,time(s),5.147236347,noselect,circle,1.5,2
5000,5000,2,1,GBDT,time(s),5.003620386,noselect,circle,1.5,3
5000,5000,2,1,GBDT,time(s),5.113327503,noselect,circle,1.5,4
5000,5000,2,1,GBDT,time(s),5.046506405,noselect,circle,1.5,5
5000,5000,2,1,GBDT,time(s),5.173167467,noselect,blobs,1.5,2
5000,5000,2,1,GBDT,time(s),5.251956463,noselect,blobs,1.5,3
5000,5000,2,1,GBDT,time(s),5.201092958,noselect,blobs,1.5,4
5000,5000,2,1,GBDT,time(s),5.166186094,noselect,blobs,1.5,5
5000,5000,2,1,GBDT,time(s),5.151225567,noselect,XOR,1.5,2
5000,5000,2,1,GBDT,time(s),5.118337154,noselect,XOR,1.5,3
5000,5000,2,1,GBDT,time(s),5.052490234,noselect,XOR,1.5,4
5000,5000,2,1,GBDT,time(s),5.296836376,noselect,XOR,1.5,5
5000,5000,2,1,RBFSVM,acc,0.9702,noselect,moon,0.2,1
5000,5000,2,1,RBFSVM,acc,0.8834,noselect,circle,0.2,1
5000,5000,2,1,RBFSVM,acc,0.739,noselect,moon,0.8,1
5000,5000,2,1,RBFSVM,acc,0.5786,noselect,circle,0.8,1
5000,5000,2,1,RBFSVM,acc,0.6476,noselect,moon,1.5,1
5000,5000,2,1,RBFSVM,acc,0.5262,noselect,circle,1.5,1
5000,5000,2,1,RBFSVM,acc,0.9718,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,acc,0.9718,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,acc,0.9708,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,acc,0.9708,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,acc,0.9696,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,acc,0.9696,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,acc,0.9704,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,acc,0.9704,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,acc,0.8818,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,acc,0.8818,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,acc,0.8826,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,acc,0.8826,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,acc,0.884,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,acc,0.884,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,acc,0.883,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,acc,0.883,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,acc,0.9718,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,acc,0.9718,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,acc,0.9708,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,acc,0.9708,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,acc,0.9696,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,acc,0.9696,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,acc,0.9704,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,acc,0.9704,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,acc,0.8818,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,acc,0.8818,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,acc,0.8826,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,acc,0.8826,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,acc,0.884,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,acc,0.884,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,acc,0.883,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,acc,0.883,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,acc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,acc,0.74,noselect,moon,0.8,2
5000,5000,2,1,RBFSVM,acc,0.7382,noselect,moon,0.8,3
5000,5000,2,1,RBFSVM,acc,0.738,noselect,moon,0.8,4
5000,5000,2,1,RBFSVM,acc,0.7386,noselect,moon,0.8,5
5000,5000,2,1,RBFSVM,acc,0.5722,noselect,circle,0.8,2
5000,5000,2,1,RBFSVM,acc,0.5804,noselect,circle,0.8,3
5000,5000,2,1,RBFSVM,acc,0.5792,noselect,circle,0.8,4
5000,5000,2,1,RBFSVM,acc,0.5766,noselect,circle,0.8,5
5000,5000,2,1,RBFSVM,acc,0.8982,noselect,blobs,0.8,2
5000,5000,2,1,RBFSVM,acc,0.901,noselect,blobs,0.8,3
5000,5000,2,1,RBFSVM,acc,0.8996,noselect,blobs,0.8,4
5000,5000,2,1,RBFSVM,acc,0.8972,noselect,blobs,0.8,5
5000,5000,2,1,RBFSVM,acc,0.8134,noselect,XOR,0.8,2
5000,5000,2,1,RBFSVM,acc,0.808,noselect,XOR,0.8,3
5000,5000,2,1,RBFSVM,acc,0.8064,noselect,XOR,0.8,4
5000,5000,2,1,RBFSVM,acc,0.8106,noselect,XOR,0.8,5
5000,5000,2,1,RBFSVM,acc,0.6432,noselect,moon,1.5,2
5000,5000,2,1,RBFSVM,acc,0.6432,noselect,moon,1.5,3
5000,5000,2,1,RBFSVM,acc,0.6444,noselect,moon,1.5,4
5000,5000,2,1,RBFSVM,acc,0.647,noselect,moon,1.5,5
5000,5000,2,1,RBFSVM,acc,0.5098,noselect,circle,1.5,2
5000,5000,2,1,RBFSVM,acc,0.5194,noselect,circle,1.5,3
5000,5000,2,1,RBFSVM,acc,0.5086,noselect,circle,1.5,4
5000,5000,2,1,RBFSVM,acc,0.5186,noselect,circle,1.5,5
5000,5000,2,1,RBFSVM,acc,0.7412,noselect,blobs,1.5,2
5000,5000,2,1,RBFSVM,acc,0.7438,noselect,blobs,1.5,3
5000,5000,2,1,RBFSVM,acc,0.745,noselect,blobs,1.5,4
5000,5000,2,1,RBFSVM,acc,0.7486,noselect,blobs,1.5,5
5000,5000,2,1,RBFSVM,acc,0.6182,noselect,XOR,1.5,2
5000,5000,2,1,RBFSVM,acc,0.6246,noselect,XOR,1.5,3
5000,5000,2,1,RBFSVM,acc,0.633,noselect,XOR,1.5,4
5000,5000,2,1,RBFSVM,acc,0.6274,noselect,XOR,1.5,5
5000,5000,2,1,RBFSVM,f1,0.970205959,noselect,moon,0.2,1
5000,5000,2,1,RBFSVM,f1,0.88248337,noselect,circle,0.2,1
5000,5000,2,1,RBFSVM,f1,0.73620376,noselect,moon,0.8,1
5000,5000,2,1,RBFSVM,f1,0.589678676,noselect,circle,0.8,1
5000,5000,2,1,RBFSVM,f1,0.645044319,noselect,moon,1.5,1
5000,5000,2,1,RBFSVM,f1,0.554950216,noselect,circle,1.5,1
5000,5000,2,1,RBFSVM,f1,0.971839425,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,f1,0.971839425,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,f1,0.970834998,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,f1,0.970834998,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,f1,0.969612155,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,f1,0.969612155,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,f1,0.970340681,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,f1,0.970340681,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,f1,0.881729037,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,f1,0.881729037,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,f1,0.882997807,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,f1,0.882997807,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,f1,0.88254354,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,f1,0.88254354,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,f1,0.883628407,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,f1,0.883628407,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,f1,0.971839425,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,f1,0.971839425,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,f1,0.970834998,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,f1,0.970834998,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,f1,0.969612155,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,f1,0.969612155,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,f1,0.970340681,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,f1,0.970340681,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,f1,0.881729037,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,f1,0.881729037,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,f1,0.882997807,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,f1,0.882997807,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,f1,0.88254354,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,f1,0.88254354,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,f1,0.883628407,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,f1,0.883628407,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,f1,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,f1,0.736308316,noselect,moon,0.8,2
5000,5000,2,1,RBFSVM,f1,0.735181064,noselect,moon,0.8,3
5000,5000,2,1,RBFSVM,f1,0.731996727,noselect,moon,0.8,4
5000,5000,2,1,RBFSVM,f1,0.736651219,noselect,moon,0.8,5
5000,5000,2,1,RBFSVM,f1,0.620946305,noselect,circle,0.8,2
5000,5000,2,1,RBFSVM,f1,0.613627993,noselect,circle,0.8,3
5000,5000,2,1,RBFSVM,f1,0.607022787,noselect,circle,0.8,4
5000,5000,2,1,RBFSVM,f1,0.5998866,noselect,circle,0.8,5
5000,5000,2,1,RBFSVM,f1,0.897109359,noselect,blobs,0.8,2
5000,5000,2,1,RBFSVM,f1,0.901492537,noselect,blobs,0.8,3
5000,5000,2,1,RBFSVM,f1,0.899034594,noselect,blobs,0.8,4
5000,5000,2,1,RBFSVM,f1,0.896412737,noselect,blobs,0.8,5
5000,5000,2,1,RBFSVM,f1,0.812763396,noselect,XOR,0.8,2
5000,5000,2,1,RBFSVM,f1,0.800332779,noselect,XOR,0.8,3
5000,5000,2,1,RBFSVM,f1,0.805388018,noselect,XOR,0.8,4
5000,5000,2,1,RBFSVM,f1,0.814058512,noselect,XOR,0.8,5
5000,5000,2,1,RBFSVM,f1,0.630947456,noselect,moon,1.5,2
5000,5000,2,1,RBFSVM,f1,0.636807818,noselect,moon,1.5,3
5000,5000,2,1,RBFSVM,f1,0.657681941,noselect,moon,1.5,4
5000,5000,2,1,RBFSVM,f1,0.650287299,noselect,moon,1.5,5
5000,5000,2,1,RBFSVM,f1,0.626656512,noselect,circle,1.5,2
5000,5000,2,1,RBFSVM,f1,0.625525947,noselect,circle,1.5,3
5000,5000,2,1,RBFSVM,f1,0.569928234,noselect,circle,1.5,4
5000,5000,2,1,RBFSVM,f1,0.568869783,noselect,circle,1.5,5
5000,5000,2,1,RBFSVM,f1,0.739218057,noselect,blobs,1.5,2
5000,5000,2,1,RBFSVM,f1,0.745074627,noselect,blobs,1.5,3
5000,5000,2,1,RBFSVM,f1,0.745254745,noselect,blobs,1.5,4
5000,5000,2,1,RBFSVM,f1,0.748449069,noselect,blobs,1.5,5
5000,5000,2,1,RBFSVM,f1,0.611439039,noselect,XOR,1.5,2
5000,5000,2,1,RBFSVM,f1,0.617329256,noselect,XOR,1.5,3
5000,5000,2,1,RBFSVM,f1,0.660499537,noselect,XOR,1.5,4
5000,5000,2,1,RBFSVM,f1,0.634920635,noselect,XOR,1.5,5
5000,5000,2,1,RBFSVM,auc,0.99551408,noselect,moon,0.2,1
5000,5000,2,1,RBFSVM,auc,0.95442816,noselect,circle,0.2,1
5000,5000,2,1,RBFSVM,auc,0.78771608,noselect,moon,0.8,1
5000,5000,2,1,RBFSVM,auc,0.61047712,noselect,circle,0.8,1
5000,5000,2,1,RBFSVM,auc,0.7011924,noselect,moon,1.5,1
5000,5000,2,1,RBFSVM,auc,0.54050896,noselect,circle,1.5,1
5000,5000,2,1,RBFSVM,auc,0.98970096,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,auc,0.98970096,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,auc,0.9959016,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,auc,0.9959016,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,auc,0.99587112,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,auc,0.99587112,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,auc,0.99577216,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,auc,0.99577216,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,auc,0.9344688,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,auc,0.9344688,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,auc,0.95432928,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,auc,0.95432928,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,auc,0.95456256,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,auc,0.95456256,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,auc,0.95428576,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,auc,0.95428576,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,auc,0.9897008,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,auc,0.9897008,noselect,moon,0.2,2
5000,5000,2,1,RBFSVM,auc,0.99590208,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,auc,0.99590208,noselect,moon,0.2,3
5000,5000,2,1,RBFSVM,auc,0.99587008,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,auc,0.99587008,noselect,moon,0.2,4
5000,5000,2,1,RBFSVM,auc,0.99577264,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,auc,0.99577264,noselect,moon,0.2,5
5000,5000,2,1,RBFSVM,auc,0.9344396,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,auc,0.9344396,noselect,circle,0.2,2
5000,5000,2,1,RBFSVM,auc,0.95433136,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,auc,0.95433136,noselect,circle,0.2,3
5000,5000,2,1,RBFSVM,auc,0.95456208,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,auc,0.95456208,noselect,circle,0.2,4
5000,5000,2,1,RBFSVM,auc,0.95428016,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,auc,0.95428016,noselect,circle,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,blobs,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,2
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,3
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,4
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,auc,1,noselect,XOR,0.2,5
5000,5000,2,1,RBFSVM,auc,0.780656,noselect,moon,0.8,2
5000,5000,2,1,RBFSVM,auc,0.81087184,noselect,moon,0.8,3
5000,5000,2,1,RBFSVM,auc,0.81122608,noselect,moon,0.8,4
5000,5000,2,1,RBFSVM,auc,0.78706016,noselect,moon,0.8,5
5000,5000,2,1,RBFSVM,auc,0.60745264,noselect,circle,0.8,2
5000,5000,2,1,RBFSVM,auc,0.60734072,noselect,circle,0.8,3
5000,5000,2,1,RBFSVM,auc,0.61055888,noselect,circle,0.8,4
5000,5000,2,1,RBFSVM,auc,0.60700528,noselect,circle,0.8,5
5000,5000,2,1,RBFSVM,auc,0.96466248,noselect,blobs,0.8,2
5000,5000,2,1,RBFSVM,auc,0.96382208,noselect,blobs,0.8,3
5000,5000,2,1,RBFSVM,auc,0.9647692,noselect,blobs,0.8,4
5000,5000,2,1,RBFSVM,auc,0.9643912,noselect,blobs,0.8,5
5000,5000,2,1,RBFSVM,auc,0.89800928,noselect,XOR,0.8,2
5000,5000,2,1,RBFSVM,auc,0.8972824,noselect,XOR,0.8,3
5000,5000,2,1,RBFSVM,auc,0.84458688,noselect,XOR,0.8,4
5000,5000,2,1,RBFSVM,auc,0.89714976,noselect,XOR,0.8,5
5000,5000,2,1,RBFSVM,auc,0.69123,noselect,moon,1.5,2
5000,5000,2,1,RBFSVM,auc,0.7012336,noselect,moon,1.5,3
